h1,h2,h3,h4,eval
1.433730152484709,0.0,1.3258176636680326,1.1071487177940904,0.71
1.382574821490126,0.0,1.3258176636680326,1.1071487177940904,0.755
1.382574821490126,0.0,1.3258176636680326,1.2490457723982544,0.745
1.382574821490126,0.0,1.3258176636680326,1.2490457723982544,0.79
1.382574821490126,0.0,1.3258176636680326,1.2793395323170296,0.7
1.2722973952087173,0.0,1.3258176636680326,1.3521273809209546,0.715
1.2776094302370145,0.0,1.3258176636680326,1.3258176636680326,0.815
0.9197196053504169,0.0,1.3258176636680326,1.4056476493802699,0.775
0.9197196053504169,0.27829965900511133,1.2490457723982544,1.4056476493802699,0.87
0.9197196053504169,0.27829965900511133,1.2490457723982544,1.4056476493802699,0.945
0.8156919233162234,0.0,1.3258176636680326,1.4288992721907328,0.775
0.8156919233162234,0.27829965900511133,1.3258176636680326,1.4288992721907328,0.895
0.8156919233162234,0.27829965900511133,1.3258176636680326,1.4288992721907328,0.92
1.3803612113813424,0.3091933209430012,1.1071487177940904,1.1659045405098132,0.745
1.3803612113813424,0.3091933209430012,1.1071487177940904,1.1071487177940904,0.715
1.3803612113813424,0.3091933209430012,1.1071487177940904,1.1071487177940904,0.74
1.3803612113813424,0.1993472077006016,1.3258176636680326,1.1071487177940904,0.695
1.266795387454752,0.1993472077006016,1.3258176636680326,1.1902899496825317,0.735
1.266795387454752,0.3091933209430012,1.1071487177940904,1.1902899496825317,0.76
1.266795387454752,0.3091933209430012,1.1071487177940904,1.1902899496825317,0.74
1.266795387454752,0.384002344700209,0.7853981633974483,1.1902899496825317,0.865
1.266795387454752,0.384002344700209,0.0,1.1902899496825317,0.725
1.266795387454752,0.3091933209430012,1.1071487177940904,1.1902899496825317,0.77
1.266795387454752,0.3091933209430012,1.1071487177940904,1.1902899496825317,0.705
1.266795387454752,0.3091933209430012,1.1071487177940904,1.1071487177940904,0.715
0.870903457075653,0.3091933209430012,1.1071487177940904,1.1071487177940904,0.775
0.870903457075653,0.3091933209430012,1.2490457723982544,0.7853981633974483,0.785
0.870903457075653,0.3091933209430012,1.1071487177940904,0.7853981633974483,0.735
0.870903457075653,0.3091933209430012,1.1071487177940904,1.1071487177940904,0.735
0.8156919233162234,0.1993472077006016,1.3258176636680326,1.1071487177940904,0.82
0.8156919233162234,0.3091933209430012,1.2490457723982544,1.1071487177940904,0.895
0.8156919233162234,0.3091933209430012,1.1071487177940904,1.1071487177940904,0.915
0.8156919233162234,0.1993472077006016,1.3258176636680326,1.1071487177940904,0.83
1.463823687325552,0.1418970546041639,1.3258176636680326,1.1071487177940904,0.655
1.463823687325552,0.1418970546041639,1.3258176636680326,1.1441688336680205,0.685
1.463823687325552,0.1418970546041639,1.3258176636680326,1.1441688336680205,0.67
1.463823687325552,0.1418970546041639,1.3258176636680326,1.1760052070951352,0.66
1.463823687325552,0.1418970546041639,1.3258176636680326,1.1760052070951352,0.64
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2036224929766774,0.645
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2036224929766774,0.635
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2490457723982544,0.645
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2490457723982544,0.63
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2277723863741932,0.63
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2277723863741932,0.615
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.66
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.65
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2490457723982544,0.595
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2490457723982544,0.66
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.595
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.615
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.665
1.463823687325552,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.645
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2847448850775784,0.635
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2847448850775784,0.665
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2847448850775784,0.605
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2847448850775784,0.665
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.69
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.675
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2490457723982544,0.65
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2490457723982544,0.665
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.625
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.645
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2847448850775784,0.63
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2847448850775784,0.605
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.62
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.2679114584199251,0.57
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.313472611823808,0.685
1.4645314639038178,0.1418970546041639,1.3258176636680326,1.313472611823808,0.68
1.2610933822524404,0.1418970546041639,1.3258176636680326,1.2924966677897853,0.715
1.2610933822524404,0.1418970546041639,1.3258176636680326,1.2490457723982544,0.75
0.844153986113171,0.1418970546041639,1.3258176636680326,1.3258176636680326,0.715
0.870903457075653,0.1418970546041639,1.3258176636680326,1.1071487177940904,0.77
0.870903457075653,0.1418970546041639,1.3258176636680326,1.1071487177940904,0.76
1.463823687325552,0.3091933209430012,1.1071487177940904,1.2847448850775784,0.685
1.463823687325552,0.384002344700209,0.7853981633974483,1.2847448850775784,0.795
1.463823687325552,0.384002344700209,0.7853981633974483,1.2847448850775784,0.81
1.433730152484709,0.1418970546041639,1.3258176636680326,1.2220253232109897,0.73
1.433730152484709,0.1418970546041639,1.3258176636680326,1.1902899496825317,0.735
1.433730152484709,0.1418970546041639,1.3258176636680326,1.1902899496825317,0.755
1.433730152484709,0.1993472077006016,1.3258176636680326,1.1902899496825317,0.71
1.382574821490126,0.1993472077006016,1.3258176636680326,1.1659045405098132,0.675
1.3847381496458928,0.1418970546041639,1.3258176636680326,1.1659045405098132,0.735
1.3847381496458928,0.1418970546041639,1.3258176636680326,1.1659045405098132,0.705
1.3847381496458928,0.1418970546041639,1.3258176636680326,1.2120256565243244,0.7
1.3847381496458928,0.1418970546041639,1.3258176636680326,1.2120256565243244,0.605
