h1,h2,h3,h4,eval
0.9511254960556053,0.12690837398846996,0.5,0.7220345169099999,0.54
0.9511254960556053,0.12690837398846996,0.5,0.7220345169099999,0.59
0.9422841232473911,0.12690837398846996,0.5,0.724720660346312,0.6
0.9422841232473911,0.27012512609835815,0.5,0.724720660346312,0.74
0.9422841232473911,0.27012512609835815,0.0,0.724720660346312,0.54
0.9422841232473911,0.3028003741652687,0.5,0.724720660346312,0.73
0.9422841232473911,0.3028003741652687,0.5,0.724720660346312,0.65
0.9422841232473911,0.24446348527166456,0.7048327646991335,0.724720660346312,0.81
0.9422841232473911,0.24446348527166456,0.5,0.724720660346312,0.705
0.9511254960556053,0.0903344706017331,0.5,0.6392089745461279,0.68
0.9511254960556053,0.12690837398846996,0.5,0.6392089745461279,0.65
0.9511254960556053,0.12690837398846996,0.5,0.6392089745461279,0.675
0.9511254960556053,0.12690837398846996,0.5,0.7048327646991335,0.645
0.9511254960556053,0.12690837398846996,0.5,0.7048327646991335,0.625
0.9513584341251101,0.12690837398846996,0.5,0.7513318327560048,0.645
0.9426084328333805,0.12690837398846996,0.5,0.724720660346312,0.685
0.9426084328333805,0.12690837398846996,0.5,0.7422378831816868,0.69
0.9426084328333805,0.12690837398846996,0.7048327646991335,0.7422378831816868,0.665
0.9426084328333805,0.12690837398846996,0.7048327646991335,0.7577621168183132,0.635
0.9426084328333805,0.12690837398846996,0.7048327646991335,0.7577621168183132,0.67
0.9429291278619142,0.12690837398846996,0.7048327646991335,0.7951672353008665,0.645
0.9429291278619142,0.12690837398846996,0.7048327646991335,0.7951672353008665,0.64
0.9429291278619142,0.19683858159630996,0.7048327646991335,0.7951672353008665,0.82
0.9429291278619142,0.19683858159630996,0.5,0.7951672353008665,0.67
0.9429291278619142,0.24446348527166456,0.5,0.7951672353008665,0.745
0.9429291278619142,0.24446348527166456,0.0,0.7951672353008665,0.66
0.9429291278619142,0.19683858159630996,0.0,0.7951672353008665,0.685
0.9429291278619142,0.19683858159630996,0.0,0.7951672353008665,0.605
0.9429291278619142,0.24446348527166456,0.0,0.7951672353008665,0.705
0.9429291278619142,0.24446348527166456,0.0,0.7951672353008665,0.7
0.9429291278619142,0.24446348527166456,0.0,0.8304986810771359,0.665
0.930510747289817,0.24446348527166456,0.0,0.8275098778138417,0.76
0.930510747289817,0.3028003741652687,0.5,0.8275098778138417,0.78
0.930510747289817,0.3028003741652687,0.5,0.8275098778138417,0.785
0.930510747289817,0.3468855383040932,0.7048327646991335,0.8275098778138417,0.79
0.930510747289817,0.3468855383040932,0.5,0.8275098778138417,0.725
0.9422841232473911,0.0,0.0,0.7951672353008665,0.685
0.9422841232473911,0.0,0.0,0.8228289344341906,0.66
0.9422841232473911,0.0,0.0,0.8228289344341906,0.665
0.9422841232473911,0.0,0.0,0.8304986810771359,0.665
0.9422841232473911,0.0,0.0,0.8304986810771359,0.67
0.9422841232473911,0.0,0.0,0.8556153689787055,0.615
0.9295534250454455,0.0,0.0,0.8577303770523694,0.685
0.9295534250454455,0.0,0.0,0.8743340836219977,0.73
0.909665529398267,0.0,0.0,0.8679037995596892,0.62
0.909665529398267,0.0,0.0,0.8607910254538721,0.675
0.909665529398267,0.0,0.0,0.8607910254538721,0.725
0.909665529398267,0.0,0.0,0.8440417392452615,0.675
0.8743340836219977,0.0,0.0,0.8440417392452615,0.73
0.8758462417576142,0.0,0.0,0.8144528418445154,0.81
0.7990728290772372,0.0,0.0,0.8440417392452615,0.755
0.7990728290772372,0.0,0.0,0.7951672353008665,0.73
0.7990728290772372,0.0,0.0,0.7951672353008665,0.74
0.7990728290772372,0.0,0.0,0.8440417392452615,0.775
0.5192856065436487,0.0,0.0,0.909665529398267,0.775
0.5192856065436487,0.1771710655658095,0.7048327646991335,0.909665529398267,0.895
0.5192856065436487,0.1771710655658095,0.7048327646991335,0.909665529398267,0.92
0.9511254960556053,0.0,0.0,0.7374513585482576,0.59
0.9511254960556053,0.0903344706017331,0.0,0.7374513585482576,0.65
0.9511254960556053,0.0903344706017331,0.0,0.7374513585482576,0.665
0.9511254960556053,0.19683858159630996,0.7048327646991335,0.7374513585482576,0.74
0.9511254960556053,0.19683858159630996,0.7048327646991335,0.7374513585482576,0.78
0.9511254960556053,0.0,0.0,0.7374513585482576,0.655
0.9511254960556053,0.0903344706017331,0.0,0.7374513585482576,0.665
0.9511254960556053,0.0903344706017331,0.0,0.7374513585482576,0.635
0.9511254960556053,0.19683858159630996,0.7048327646991335,0.7374513585482576,0.77
0.9511254960556053,0.19683858159630996,0.7048327646991335,0.7374513585482576,0.785
0.9295534250454455,0.0,0.0,0.781624177132741,0.675
0.9295534250454455,0.0903344706017331,0.5,0.781624177132741,0.685
0.9295534250454455,0.0903344706017331,0.0,0.781624177132741,0.685
0.9295534250454455,0.0903344706017331,0.0,0.8178939962885025,0.725
0.9295534250454455,0.0903344706017331,0.0,0.8178939962885025,0.665
0.9295534250454455,0.0903344706017331,0.0,0.8275098778138417,0.7
0.9295534250454455,0.0903344706017331,0.0,0.8275098778138417,0.585
0.9422841232473911,0.0,0.0,0.7048327646991335,0.705
0.9422841232473911,0.0903344706017331,0.5,0.7048327646991335,0.64
0.9422841232473911,0.0903344706017331,0.5,0.7048327646991335,0.645
0.9422841232473911,0.12690837398846996,0.7048327646991335,0.7048327646991335,0.725
0.9295534250454455,0.12690837398846996,0.7048327646991335,0.6443846310212945,0.695
0.9295534250454455,0.12690837398846996,0.7048327646991335,0.7048327646991335,0.705
0.9295534250454455,0.12690837398846996,0.7048327646991335,0.7048327646991335,0.7
0.9295534250454455,0.12690837398846996,0.7048327646991335,0.6443846310212945,0.65
0.909665529398267,0.12690837398846996,0.7048327646991335,0.6256659163780024,0.745
0.909665529398267,0.12690837398846996,0.7048327646991335,0.6695013189228642,0.75
0.8743340836219977,0.12690837398846996,0.5,0.6559582607547387,0.755
0.8743340836219977,0.12690837398846996,0.5,0.6559582607547387,0.725
0.7951672353008665,0.12690837398846996,0.5,0.7048327646991335,0.805
0.7951672353008665,0.12690837398846996,0.5,0.6256659163780024,0.85
0.7951672353008665,0.12690837398846996,0.5,0.6256659163780024,0.795
0.7951672353008665,0.12690837398846996,0.5,0.7048327646991335,0.77
0.7951672353008665,0.12690837398846996,0.5,0.7048327646991335,0.76
0.7951672353008665,0.19683858159630996,0.5,0.7048327646991335,0.79
0.9422841232473911,0.0903344706017331,0.5,0.7048327646991335,0.705
0.9422841232473911,0.12690837398846996,0.7048327646991335,0.7048327646991335,0.67
0.9295534250454455,0.12690837398846996,0.7048327646991335,0.6443846310212945,0.63
0.9295534250454455,0.12690837398846996,0.7048327646991335,0.7048327646991335,0.675
0.9295534250454455,0.12690837398846996,0.7048327646991335,0.7048327646991335,0.67
0.9295534250454455,0.12690837398846996,0.7048327646991335,0.7486681672439954,0.665
0.9295534250454455,0.12690837398846996,0.7048327646991335,0.7486681672439954,0.63
0.93003534756684,0.12690837398846996,0.7951672353008665,0.7662498774953131,0.635
0.9104544010792116,0.12690837398846996,0.7951672353008665,0.733750122504687,0.725
0.9104544010792116,0.12690837398846996,0.7951672353008665,0.7951672353008665,0.7
0.9104544010792116,0.12690837398846996,0.7951672353008665,0.7951672353008665,0.71
0.9112297025955901,0.12690837398846996,0.7951672353008665,0.733750122504687,0.71
0.9112297025955901,0.12690837398846996,0.7951672353008665,0.733750122504687,0.65
0.9112297025955901,0.12690837398846996,0.7951672353008665,0.7048327646991335,0.69
0.9112297025955901,0.12690837398846996,0.7951672353008665,0.7048327646991335,0.695
0.9112297025955901,0.12690837398846996,0.7951672353008665,0.7577621168183132,0.76
0.9112297025955901,0.12690837398846996,0.7951672353008665,0.7577621168183132,0.735
0.9112297025955901,0.19683858159630996,0.7048327646991335,0.7577621168183132,0.74
0.9112297025955901,0.19683858159630996,0.5,0.7577621168183132,0.705
0.9112297025955901,0.3028003741652687,0.5,0.7577621168183132,0.775
0.9112297025955901,0.3028003741652687,0.0,0.7577621168183132,0.65
0.9112297025955901,0.3028003741652687,0.0,0.7951672353008665,0.67
0.9112297025955901,0.3028003741652687,0.0,0.7951672353008665,0.665
0.9119917788706547,0.3028003741652687,0.5,0.8228289344341906,0.79
0.9119917788706547,0.3028003741652687,0.0,0.8228289344341906,0.695
0.9119917788706547,0.19683858159630996,0.5,0.8228289344341906,0.725
0.8787652401746291,0.19683858159630996,0.5,0.7422378831816868,0.745
0.8787652401746291,0.19683858159630996,0.5,0.7048327646991335,0.715
0.8787652401746291,0.19683858159630996,0.5,0.7048327646991335,0.74
0.8787652401746291,0.12690837398846996,0.7951672353008665,0.7048327646991335,0.695
0.8064669911977462,0.12690837398846996,0.7951672353008665,0.7577621168183132,0.735
0.8064669911977462,0.19683858159630996,0.7048327646991335,0.7577621168183132,0.76
0.8064669911977462,0.19683858159630996,0.7048327646991335,0.7577621168183132,0.74
0.8064669911977462,0.24446348527166456,0.5,0.7577621168183132,0.865
0.8064669911977462,0.24446348527166456,0.0,0.7577621168183132,0.725
0.8064669911977462,0.19683858159630996,0.7048327646991335,0.7577621168183132,0.77
0.8064669911977462,0.19683858159630996,0.7048327646991335,0.7577621168183132,0.705
0.8064669911977462,0.19683858159630996,0.7048327646991335,0.7048327646991335,0.715
0.5544343605976418,0.19683858159630996,0.7048327646991335,0.7048327646991335,0.775
0.5544343605976418,0.19683858159630996,0.7951672353008665,0.5,0.785
0.5544343605976418,0.19683858159630996,0.7048327646991335,0.5,0.735
0.5544343605976418,0.19683858159630996,0.7048327646991335,0.7048327646991335,0.735
0.9576213907301072,0.0,0.0,0.6880834784905228,0.685
0.9576213907301072,0.0903344706017331,0.0,0.6880834784905228,0.625
0.9576213907301072,0.0903344706017331,0.0,0.6880834784905228,0.545
0.9576213907301072,0.0903344706017331,0.0,0.719987515050277,0.705
0.9576213907301072,0.0903344706017331,0.0,0.719987515050277,0.515
0.957796719773421,0.0903344706017331,0.0,0.733750122504687,0.67
0.957796719773421,0.0903344706017331,0.0,0.733750122504687,0.635
0.95797060614893,0.0903344706017331,0.5,0.719987515050277,0.67
0.95797060614893,0.0903344706017331,0.5,0.719987515050277,0.645
0.95797060614893,0.19683858159630996,0.0,0.719987515050277,0.645
0.95797060614893,0.19683858159630996,0.0,0.719987515050277,0.65
0.95797060614893,0.19683858159630996,0.0,0.7577621168183132,0.61
0.95797060614893,0.19683858159630996,0.0,0.7577621168183132,0.655
0.95797060614893,0.19683858159630996,0.0,0.7682837995602406,0.575
0.95797060614893,0.19683858159630996,0.0,0.7682837995602406,0.47
0.95797060614893,0.19683858159630996,0.0,0.7779654830900002,0.59
0.9429291278619142,0.19683858159630996,0.0,0.7951672353008665,0.63
0.9429291278619142,0.19683858159630996,0.0,0.7839996130202647,0.565
0.930510747289817,0.19683858159630996,0.0,0.7951672353008665,0.46
0.9309797552332316,0.1771710655658095,0.0,0.7951672353008665,0.495
0.9119917788706547,0.1771710655658095,0.0,0.7779654830900002,0.52
0.9511254960556053,0.0903344706017331,0.5,0.6392089745461279,0.685
0.9511254960556053,0.12690837398846996,0.5,0.6392089745461279,0.655
0.9422841232473911,0.12690837398846996,0.5,0.6256659163780024,0.665
0.9422841232473911,0.12690837398846996,0.5,0.7048327646991335,0.625
0.9295534250454455,0.12690837398846996,0.5,0.7048327646991335,0.68
0.93003534756684,0.12690837398846996,0.5,0.7662498774953131,0.69
0.9104544010792116,0.12690837398846996,0.5,0.733750122504687,0.63
0.9104544010792116,0.12690837398846996,0.5,0.7577621168183132,0.77
0.7990728290772372,0.12690837398846996,0.5,0.7951672353008665,0.82
0.7990728290772372,0.12690837398846996,0.5,0.7951672353008665,0.845
0.7990728290772372,0.12690837398846996,0.5,0.7951672353008665,0.875
0.7990728290772372,0.12690837398846996,0.5,0.7951672353008665,0.775
0.5192856065436487,0.12690837398846996,0.5,0.7048327646991335,0.82
0.5192856065436487,0.19683858159630996,0.7048327646991335,0.7048327646991335,0.895
0.5192856065436487,0.19683858159630996,0.5,0.7048327646991335,0.915
0.5192856065436487,0.12690837398846996,0.7048327646991335,0.7048327646991335,0.83
0.93003534756684,0.12690837398846996,0.5,0.7662498774953131,0.69
0.93003534756684,0.12690837398846996,0.5,0.8178939962885025,0.665
0.9104544010792116,0.12690837398846996,0.5,0.8440417392452615,0.685
0.9104544010792116,0.12690837398846996,0.5,0.8679037995596892,0.695
0.8758462417576142,0.12690837398846996,0.5,0.8743340836219977,0.675
0.8758462417576142,0.19683858159630996,0.7048327646991335,0.8743340836219977,0.77
0.8758462417576142,0.19683858159630996,0.5,0.8743340836219977,0.755
0.8758462417576142,0.19683858159630996,0.5,0.8304986810771359,0.755
0.8758462417576142,0.19683858159630996,0.5,0.8304986810771359,0.665
0.8758462417576142,0.19683858159630996,0.5,0.8743340836219977,0.64
0.8758462417576142,0.19683858159630996,0.0,0.8743340836219977,0.725
0.9576213907301072,0.0,0.0,0.6488055305972344,0.61
0.9576213907301072,0.0,0.0,0.6488055305972344,0.58
0.9576213907301072,0.0,0.0,0.7048327646991335,0.67
0.9511254960556053,0.0,0.0,0.7220345169099999,0.67
0.9513584341251101,0.0903344706017331,0.0,0.7220345169099999,0.66
0.9513584341251101,0.0903344706017331,0.0,0.7220345169099999,0.66
0.9513584341251101,0.19683858159630996,0.5,0.7220345169099999,0.73
0.9513584341251101,0.19683858159630996,0.0,0.7220345169099999,0.695
0.9515891666017078,0.19683858159630996,0.5,0.7513318327560048,0.75
0.9515891666017078,0.19683858159630996,0.0,0.7513318327560048,0.64
0.9515891666017078,0.19683858159630996,0.0,0.7220345169099999,0.665
0.9515891666017078,0.19683858159630996,0.0,0.7220345169099999,0.625
0.9515891666017078,0.19683858159630996,0.5,0.7220345169099999,0.695
0.9515891666017078,0.19683858159630996,0.0,0.7220345169099999,0.64
0.9515891666017078,0.1771710655658095,0.0,0.7220345169099999,0.67
0.9515891666017078,0.1771710655658095,0.0,0.7220345169099999,0.68
0.9515891666017078,0.1771710655658095,0.0,0.7374513585482576,0.66
0.9515891666017078,0.1771710655658095,0.0,0.7374513585482576,0.625
0.9515891666017078,0.0903344706017331,0.0,0.7374513585482576,0.65
0.9515891666017078,0.0903344706017331,0.0,0.7374513585482576,0.66
0.9518177246037777,0.0903344706017331,0.0,0.7048327646991335,0.645
0.9518177246037777,0.0903344706017331,0.0,0.7048327646991335,0.67
0.9518177246037777,0.0903344706017331,0.0,0.7220345169099999,0.655
0.9518177246037777,0.0903344706017331,0.0,0.7220345169099999,0.645
0.9518177246037777,0.0903344706017331,0.0,0.7513318327560048,0.635
0.9518177246037777,0.0903344706017331,0.0,0.7513318327560048,0.605
0.9518177246037777,0.0903344706017331,0.0,0.7220345169099999,0.635
0.9518177246037777,0.0903344706017331,0.0,0.7220345169099999,0.615
0.9518177246037777,0.0903344706017331,0.0,0.7374513585482576,0.575
0.9518177246037777,0.0903344706017331,0.0,0.7374513585482576,0.56
0.9518177246037777,0.0903344706017331,0.0,0.7220345169099999,0.655
0.9518177246037777,0.0903344706017331,0.0,0.7220345169099999,0.625
0.9518177246037777,0.0903344706017331,0.0,0.7513318327560048,0.605
0.9518177246037777,0.0903344706017331,0.0,0.7513318327560048,0.59
0.9518177246037777,0.0903344706017331,0.0,0.7220345169099999,0.63
0.9518177246037777,0.0903344706017331,0.0,0.7220345169099999,0.61
0.9520441386681597,0.0903344706017331,0.0,0.7374513585482576,0.635
0.9435599126665047,0.0903344706017331,0.0,0.7048327646991335,0.605
0.9438701184026398,0.0903344706017331,0.0,0.7422378831816868,0.665
0.9318991026114665,0.0903344706017331,0.0,0.7048327646991335,0.655
0.9318991026114665,0.0903344706017331,0.0,0.7284005024398162,0.685
0.9318991026114665,0.0903344706017331,0.0,0.7284005024398162,0.67
0.9318991026114665,0.0903344706017331,0.0,0.7486681672439954,0.66
0.9318991026114665,0.0903344706017331,0.0,0.7486681672439954,0.64
0.9318991026114665,0.0903344706017331,0.0,0.7662498774953131,0.645
0.9318991026114665,0.0903344706017331,0.0,0.7662498774953131,0.635
0.9318991026114665,0.0903344706017331,0.0,0.7951672353008665,0.645
0.9318991026114665,0.0903344706017331,0.0,0.7951672353008665,0.63
0.9318991026114665,0.0903344706017331,0.0,0.781624177132741,0.63
0.9318991026114665,0.0903344706017331,0.0,0.781624177132741,0.615
0.9318991026114665,0.0903344706017331,0.0,0.8071775040415409,0.66
0.9318991026114665,0.0903344706017331,0.0,0.8071775040415409,0.65
0.9318991026114665,0.0903344706017331,0.0,0.7951672353008665,0.595
0.9318991026114665,0.0903344706017331,0.0,0.7951672353008665,0.66
0.9318991026114665,0.0903344706017331,0.0,0.8071775040415409,0.595
0.9318991026114665,0.0903344706017331,0.0,0.8071775040415409,0.615
0.9318991026114665,0.0903344706017331,0.0,0.8071775040415409,0.665
0.9318991026114665,0.0903344706017331,0.0,0.8071775040415409,0.645
0.9323496871756092,0.0903344706017331,0.0,0.8178939962885025,0.635
0.9323496871756092,0.0903344706017331,0.0,0.8178939962885025,0.665
0.9323496871756092,0.0903344706017331,0.0,0.8178939962885025,0.605
0.9323496871756092,0.0903344706017331,0.0,0.8178939962885025,0.665
0.9323496871756092,0.0903344706017331,0.0,0.8071775040415409,0.69
0.9323496871756092,0.0903344706017331,0.0,0.8071775040415409,0.675
0.9323496871756092,0.0903344706017331,0.0,0.7951672353008665,0.65
0.9323496871756092,0.0903344706017331,0.0,0.7951672353008665,0.665
0.9323496871756092,0.0903344706017331,0.0,0.8071775040415409,0.625
0.9323496871756092,0.0903344706017331,0.0,0.8071775040415409,0.645
0.9323496871756092,0.0903344706017331,0.0,0.8178939962885025,0.63
0.9323496871756092,0.0903344706017331,0.0,0.8178939962885025,0.605
0.9323496871756092,0.0903344706017331,0.0,0.8071775040415409,0.62
0.9323496871756092,0.0903344706017331,0.0,0.8071775040415409,0.57
0.9323496871756092,0.0903344706017331,0.0,0.8361826351503252,0.685
0.9323496871756092,0.0903344706017331,0.0,0.8361826351503252,0.68
0.9511254960556053,0.0,0.0,0.6638173648496749,0.64
0.9513584341251101,0.0903344706017331,0.0,0.6638173648496749,0.76
0.9513584341251101,0.0903344706017331,0.0,0.6638173648496749,0.67
0.9513584341251101,0.19683858159630996,0.5,0.6638173648496749,0.745
0.9513584341251101,0.19683858159630996,0.0,0.6638173648496749,0.63
0.9513584341251101,0.19683858159630996,0.5,0.6638173648496749,0.75
0.9513584341251101,0.19683858159630996,0.0,0.6638173648496749,0.61
0.9513584341251101,0.19683858159630996,0.0,0.7048327646991335,0.695
0.9513584341251101,0.19683858159630996,0.0,0.7048327646991335,0.58
0.9513584341251101,0.12690837398846996,0.5,0.7048327646991335,0.585
0.9513584341251101,0.12690837398846996,0.5,0.7048327646991335,0.63
0.9513584341251101,0.12690837398846996,0.5,0.7374513585482576,0.655
0.9426084328333805,0.12690837398846996,0.5,0.7422378831816868,0.625
0.9426084328333805,0.12690837398846996,0.5,0.7715994975601838,0.655
0.9426084328333805,0.12690837398846996,0.5,0.7715994975601838,0.58
0.9429291278619142,0.12690837398846996,0.5,0.7715994975601838,0.665
0.930510747289817,0.12690837398846996,0.5,0.781624177132741,0.605
0.930510747289817,0.19683858159630996,0.5,0.781624177132741,0.75
0.930510747289817,0.19683858159630996,0.0,0.781624177132741,0.59
0.930510747289817,0.0903344706017331,0.5,0.781624177132741,0.59
0.930510747289817,0.0903344706017331,0.5,0.781624177132741,0.61
0.930510747289817,0.0903344706017331,0.5,0.7662498774953131,0.56
0.930510747289817,0.0903344706017331,0.5,0.7662498774953131,0.595
0.930510747289817,0.0903344706017331,0.5,0.781624177132741,0.615
0.930510747289817,0.0903344706017331,0.5,0.781624177132741,0.595
0.930510747289817,0.0903344706017331,0.5,0.8071775040415409,0.62
0.930510747289817,0.0903344706017331,0.5,0.8071775040415409,0.57
0.930510747289817,0.0903344706017331,0.5,0.7951672353008665,0.615
0.930510747289817,0.0903344706017331,0.5,0.7951672353008665,0.695
0.930510747289817,0.0903344706017331,0.5,0.8071775040415409,0.645
0.9112297025955901,0.0903344706017331,0.5,0.733750122504687,0.6
0.9112297025955901,0.0903344706017331,0.5,0.7779654830900002,0.675
0.8773228868852919,0.0903344706017331,0.5,0.7422378831816868,0.655
0.8773228868852919,0.0903344706017331,0.5,0.7048327646991335,0.705
0.8773228868852919,0.0903344706017331,0.0,0.7048327646991335,0.675
0.8773228868852919,0.0903344706017331,0.0,0.7715994975601838,0.735
0.8028369819438119,0.0903344706017331,0.0,0.8228289344341906,0.715
0.8028369819438119,0.0903344706017331,0.0,0.7951672353008665,0.75
0.5374051184825533,0.0903344706017331,0.0,0.8440417392452615,0.715
0.5544343605976418,0.0903344706017331,0.0,0.7048327646991335,0.77
0.5544343605976418,0.0903344706017331,0.0,0.7048327646991335,0.76
0.9576213907301072,0.0,0.0,0.6488055305972344,0.62
0.9576213907301072,0.0,0.0,0.7048327646991335,0.635
0.9576213907301072,0.0,0.0,0.7048327646991335,0.65
0.9576213907301072,0.0903344706017331,0.0,0.7048327646991335,0.66
0.9576213907301072,0.0903344706017331,0.0,0.7048327646991335,0.61
0.9576213907301072,0.0903344706017331,0.0,0.7048327646991335,0.65
0.9576213907301072,0.0903344706017331,0.0,0.7048327646991335,0.63
0.957796719773421,0.0903344706017331,0.5,0.719987515050277,0.69
0.957796719773421,0.0903344706017331,0.5,0.719987515050277,0.68
0.957796719773421,0.27012512609835815,0.7048327646991335,0.719987515050277,0.78
0.957796719773421,0.27012512609835815,0.5,0.719987515050277,0.635
0.957796719773421,0.3468855383040932,0.5,0.719987515050277,0.785
0.957796719773421,0.3468855383040932,0.0,0.719987515050277,0.635
0.957796719773421,0.3028003741652687,0.5,0.719987515050277,0.725
0.957796719773421,0.3028003741652687,0.0,0.719987515050277,0.69
0.957796719773421,0.3028003741652687,0.0,0.7462927313564717,0.635
0.9513584341251101,0.3028003741652687,0.5,0.7220345169099999,0.6
0.9515891666017078,0.3028003741652687,0.7048327646991335,0.7513318327560048,0.765
0.9515891666017078,0.3028003741652687,0.5,0.7513318327560048,0.675
0.9515891666017078,0.24446348527166456,0.7048327646991335,0.7513318327560048,0.72
0.9429291278619142,0.24446348527166456,0.7048327646991335,0.7577621168183132,0.785
0.9576213907301072,0.0,0.0,0.6488055305972344,0.65
0.9576213907301072,0.0,0.0,0.7048327646991335,0.7
0.9576213907301072,0.0,0.0,0.7048327646991335,0.63
0.9576213907301072,0.0,0.0,0.719987515050277,0.61
0.9576213907301072,0.0,0.0,0.719987515050277,0.67
0.9576213907301072,0.0,0.0,0.733750122504687,0.68
0.9576213907301072,0.0,0.0,0.733750122504687,0.635
0.957796719773421,0.0,0.0,0.7462927313564717,0.68
0.957796719773421,0.0,0.0,0.7462927313564717,0.67
0.957796719773421,0.1771710655658095,0.5,0.7462927313564717,0.755
0.957796719773421,0.1771710655658095,0.5,0.7462927313564717,0.71
0.9576213907301072,0.0,0.0,0.6488055305972344,0.645
0.957796719773421,0.0,0.0,0.6695013189228642,0.72
0.9513584341251101,0.0,0.0,0.6855471581554847,0.665
0.9515891666017078,0.0903344706017331,0.0,0.6855471581554847,0.68
0.9429291278619142,0.0903344706017331,0.0,0.7048327646991335,0.63
0.9432462682665246,0.19683858159630996,0.5,0.7048327646991335,0.695
0.9432462682665246,0.19683858159630996,0.0,0.7048327646991335,0.67
0.9432462682665246,0.24446348527166456,0.5,0.7048327646991335,0.83
0.9432462682665246,0.24446348527166456,0.0,0.7048327646991335,0.78
0.9432462682665246,0.24446348527166456,0.5,0.724720660346312,0.735
0.9432462682665246,0.24446348527166456,0.0,0.724720660346312,0.75
0.9435599126665047,0.24446348527166456,0.5,0.7715994975601838,0.785
0.9435599126665047,0.24446348527166456,0.0,0.7715994975601838,0.77
0.9435599126665047,0.24446348527166456,0.0,0.7839996130202647,0.72
0.9435599126665047,0.24446348527166456,0.0,0.7839996130202647,0.73
0.9438701184026398,0.24446348527166456,0.5,0.7715994975601838,0.805
0.9438701184026398,0.24446348527166456,0.0,0.7715994975601838,0.64
0.9438701184026398,0.19683858159630996,0.7048327646991335,0.7715994975601838,0.67
0.9438701184026398,0.19683858159630996,0.5,0.7715994975601838,0.635
0.9438701184026398,0.19683858159630996,0.5,0.7951672353008665,0.72
0.9318991026114665,0.19683858159630996,0.5,0.8178939962885025,0.685
0.9318991026114665,0.24446348527166456,0.5,0.8178939962885025,0.795
0.9318991026114665,0.24446348527166456,0.5,0.8178939962885025,0.81
0.9576213907301072,0.0,0.0,0.6488055305972344,0.615
0.9576213907301072,0.0,0.0,0.6880834784905228,0.63
0.9576213907301072,0.0,0.0,0.6880834784905228,0.635
0.9576213907301072,0.0,0.0,0.733750122504687,0.555
0.9511254960556053,0.0,0.0,0.7220345169099999,0.67
